acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.0466,{'Lynyrd Skynyrd'},0.33,277267,0.63,0,5wgqbRHPSQ6GzbeVZ3RgeU,4.18e-05,0,0.927,-7.007999999999999,1,Travellin' Man - Live / Fox Theater 2001,28,1976-01-01,0.0305,93.633,0.509,1976
0.217,{'Elvis Costello'},0.653,131187,0.5760000000000001,0,4GFc40Au3iOJsPDnsPiChb,0.000362,4,0.0854,-9.034,0,Sneaky Feelings,29,1977-07-22,0.0431,129.72,0.795,1977
0.00968,{'999'},0.532,214093,0.675,0,1vOgfMjWq10rW4h0U7yzO8,0.124,0,0.0765,-8.526,1,Feelin' Alright with the Crew,33,1978-01-01,0.0606,142.091,0.483,1978
0.698,{'Little Feat'},0.5579999999999999,229000,0.335,0,4R4UCVDBBC2BTHyEodfKfu,0.000525,10,0.114,-13.663,1,Perfect Imperfection,27,1979-01-01,0.0422,76.618,0.5820000000000001,1979
0.014,"{'The Blues Brothers', 'Joe Gastwirt'}",0.407,240373,0.933,0,4CRvbQ6GdqGB8QZXGisiYV,0.00147,0,0.979,-6.803,1,Going Back to Miami,36,1980-12-01,0.199,177.862,0.731,1980
0.59,{'Diego Verdaguer'},0.618,166740,0.523,0,79fxXr61hmEDeAJf7qjW5K,5.09e-06,7,0.128,-12.387,1,Creo Solamente en Ti,37,1981-01-01,0.0397,117.71,0.524,1981
0.243,{'America'},0.7609999999999999,237093,0.389,0,5LOLaAkgjunrslcdrjjvRb,0.0,6,0.316,-14.876,0,Jody,35,1982-01-01,0.0438,125.694,0.871,1982
3.48e-05,{'AC/DC'},0.487,237760,0.966,0,0qKMZuEM8aejK1wz6Dmn8M,0.774,2,0.317,-4.163,1,Landslide,35,1983-08-15,0.0609,118.998,0.511,1983
0.0831,{'Giorgio Moroder'},0.6509999999999999,188733,0.464,0,6qVpeylFHm3TFZ9p0MZPmU,0.855,8,0.17,-11.559,1,Ivory Tower,34,1984-01-01,0.0327,127.459,0.621,1984
0.00935,{'Black Flag'},0.43,200307,0.768,0,13KxalwWSW679WuCjySI0n,0.0,11,0.384,-11.685,0,Bastard In Love,29,1985-01-01,0.101,158.842,0.5489999999999999,1985
0.867,{'Tony Bennett'},0.232,249573,0.157,0,2jk1qByu49V0JD2v9XCULE,0.00182,5,0.0908,-12.553,0,Why Do People Fall In Love/People - 2011 Remaster,34,1986-01-01,0.039,53.632,0.0538,1986
0.35,{'Ian Tyson'},0.632,310000,0.388,0,3W6DyrhfL13u2vAQ20DeBH,0.0,9,0.165,-14.571,1,Claude Dallas,29,1987-01-01,0.0376,91.613,0.445,1987
0.0866,{'TOTO'},0.7190000000000001,335067,0.313,0,2ixCoRL71z0cmHKwZGEhYE,0.00249,5,0.0903,-19.185,0,Mushanga,45,1988-03-01,0.0365,121.914,0.505,1988
0.00414,{'XYZ'},0.512,250240,0.804,0,6q6Gr1S4COWcesgzzgHRFc,0.000874,9,0.0593,-12.902,1,Inside Out,31,1989-01-01,0.0375,88.204,0.539,1989
0.151,{'Gloria Estefan'},0.787,254800,0.8109999999999999,0,6OlwUtrUglXv8nyBsy8PFq,0.0348,2,0.0729,-10.207,1,Conga,40,1990-01-01,0.0469,122.19,0.901,1990
0.0306,{'Alice Cooper'},0.443,251320,0.7559999999999999,0,5QmdEOQ8odJ0rEzRMepRpi,0.00121,5,0.33,-9.216,1,Love's a Loaded Gun,42,1991-07-02,0.0443,83.79700000000003,0.34600000000000003,1991
0.127,{'Rosario'},0.7829999999999999,263840,0.591,0,4zMJYmYSTZBNn1YdZVznSS,0.0154,6,0.0654,-13.053,0,"Sabor, Sabor",48,1992-04-20,0.0374,135.739,0.855,1992
0.16699999999999998,{'Too $hort'},0.813,514400,0.544,1,59OvC9jZchqxHP7zvhcJQV,0.0,11,0.238,-9.846,0,Get In Where You Fit In,33,1993-10-24,0.392,168.09400000000005,0.537,1993
0.104,{'Bob Seger'},0.4270000000000001,357920,0.647,0,4bNnnKW2T3Q0Z7IEpvGbWz,0.000513,1,0.263,-5.374,1,Like A Rock,37,1994-10-25,0.0271,81.339,0.342,1994
0.589,{'Grupo Libra'},0.488,238492,0.51,0,0h083GWZ2W5scJM6JgwETQ,0.0,10,0.196,-7.9,1,Brindo Por Tu Cumpleaños,38,1995-05-02,0.0251,82.676,0.631,1995
0.9,"{'Heather Headley', 'Jason Raize', 'Max Casella', 'Tom Alan Robbins', 'Ensemble - The Lion King'}",0.18600000000000005,299213,0.163,0,7zb4dWm9K6Hr4kk1pOwSDS,0.000493,6,0.119,-13.322,1,Can You Feel The Love Tonight,39,1997-01-01,0.0411,71.138,0.0906,1997
0.0137,{'Manu Chao'},0.684,141227,0.469,0,57YlhzK9E1fx3wN2XfSiVV,0.0,6,0.0853,-12.483,0,Mama Call,53,1998-10-06,0.039,81.994,0.8759999999999999,1998
0.00233,{'Nine Inch Nails'},0.652,347933,0.597,0,0PzeNRVeNKBKW5KEJwboiy,0.718,9,0.407,-8.841000000000003,1,Even Deeper,42,1999-01-01,0.0319,125.995,0.18600000000000005,1999
0.614,{'Armando Manzanero'},0.523,208733,0.654,0,5oG4GkFukkeFvxTlu4MoMp,0.00897,2,0.139,-6.876,1,Somos novios (feat. Lolita),52,2000-11-17,0.12,83.764,0.544,2000
5.85e-06,{'Breaking Point'},0.524,208677,0.931,0,1eCcqCDoZX5Xs4VGTbbk3n,0.0026100000000000003,6,0.156,-5.563,1,One Of A Kind,45,2001-01-01,0.123,140.075,0.35100000000000003,2001
0.00288,{'Stevie Ray Vaughan'},0.481,280827,0.861,0,4OaTSHT0NYViNOgjpIAXpv,0.485,1,0.912,-9.719,1,Superstition - Live,44,2002-08-27,0.0379,103.154,0.833,2002
0.335,{'Phil Collins'},0.667,218093,0.501,0,1Z0FVMu8zaXEVjNitnIk1Q,0.0,0,0.0821,-8.058,1,"Welcome - From Brother Bear""/Soundtrack Version""",43,2003-01-01,0.0436,123.94,0.555,2003
0.314,{'The Dresden Dolls'},0.416,179467,0.883,0,6Zbv79YWB0iZSXwIwEsIOP,0.0,10,0.11,-6.0310000000000015,1,Girl Anachronism,45,2004-05-27,0.15,178.33,0.7879999999999999,2004
0.0493,{'The Academy Is...'},0.593,241720,0.845,0,4VbxZbS5Vrwr8nnHCFBiXx,0.0,9,0.0929,-5.08,1,Slow Down,42,2005-01-01,0.0908,96.047,0.728,2005
0.522,{'Henry Mancini'},0.596,161600,0.0756,0,1QPRmX2e3EZWskuOe5QqxM,0.13,0,0.0917,-15.64,1,Pink Panther Theme,53,2006-01-01,0.0361,115.497,0.17800000000000002,2006
0.0304,{'Rebelution'},0.7090000000000001,224000,0.638,0,5N2TafHm5CuREjeK17sSF5,4.33e-05,4,0.0944,-9.46,0,Other Side,43,2007-06-08,0.105,178.49900000000005,0.4370000000000001,2007
0.695,{'Coldplay'},0.218,378853,0.295,0,0guzngk1qWk5sgdYbThEGI,0.738,8,0.16399999999999998,-10.61,1,Death and All His Friends,50,2008-05-26,0.0312,129.925,0.0804,2008
0.0014,{'Three Days Grace'},0.234,188080,0.835,0,4Rtc87aysfzgqRMFcSqWme,0.0,0,0.14300000000000002,-3.952,1,Life Starts Now,49,2009-09-22,0.0446,162.064,0.32299999999999995,2009
0.596,{'Maroon 5'},0.502,240787,0.412,0,3M1aZaO65nz2yuA5g8LIVQ,0.0,3,0.0969,-8.262,1,If I Ain’t Got You - Live,48,2010-01-01,0.027000000000000003,114.344,0.221,2010
0.154,"{'Amy Winehouse', 'Nas'}",0.637,278000,0.866,1,2r45rookK2awLkiOHOef1o,0.0,7,0.181,-3.979,0,Like Smoke,57,2011-01-01,0.0868,97.897,0.336,2011
0.248,{'Ne-Yo'},0.6579999999999999,251627,0.677,0,1Ejsu5JglwIgrFW7Bt2GuL,0.0,5,0.368,-6.627999999999999,1,Let Me Love You (Until You Learn To Love Yourself),48,2012-01-01,0.0393,124.91,0.248,2012
0.158,{'Still Corners'},0.698,374240,0.747,0,3TIkuJp4rqDnQgpNkkpxLr,0.00982,2,0.123,-6.193,1,The Trip,60,2013-05-07,0.0392,120.007,0.407,2013
0.464,{'Ed Sheeran'},0.552,314280,0.637,0,12B0Twa9kRz45Xw2PgXHJm,1.63e-05,5,0.136,-6.568,1,Afire Love,61,2014-06-21,0.0445,97.97,0.333,2014
0.294,"{'Ludacris', 'Miguel'}",0.619,223440,0.754,1,3aeSTu6ejN2BU8YywEcHWO,3.48e-06,0,0.109,-5.231,1,Good Lovin,56,2015-03-31,0.232,83.464,0.589,2015
0.8420000000000001,{'Crush'},0.524,227584,0.405,0,7i6FTYnqGAy7ICUB8bkPoh,0.0,10,0.107,-6.145,1,Beautiful,70,2016-12-17,0.028,109.984,0.237,2016
0.249,{'keshi'},0.911,179777,0.257,0,6dMnsLoJPFfXIxcsDqjGiZ,5.68e-05,8,0.324,-11.601,1,over u,64,2017-09-20,0.348,130.045,0.193,2017
0.124,{'Nathaniel Rateliff & The Night Sweats'},0.6659999999999999,214160,0.6459999999999999,0,7ADBL3WZ9Oyj7zgkg7ODT8,0.28600000000000003,2,0.095,-7.722,1,You Worry Me,63,2018-03-09,0.0268,100.05,0.664,2018
0.695,{'Lil Tjay'},0.528,210080,0.42,1,0h7tCzQmg4g506wqqufDDo,0.0,2,0.141,-10.187,0,Brothers,63,2019-10-11,0.206,85.176,0.57,2019
0.0556,{'GOT7'},0.5489999999999999,204702,0.813,0,1pmfd0ohjfh1qXPWvjaC1o,4.44e-06,5,0.207,-4.828,0,NOT BY THE MOON,73,2020-04-20,0.14800000000000002,151.813,0.544,2020
0.993,{'Danai Stratigopoulou'},0.482,202733,0.431,0,4xpcWErYH4fnfyyVINWTi4,0.0342,5,0.0708,-10.23,1,Kartero,0,1930-01-01,0.118,131.215,0.479,1930
0.923,"{'Francisco Canaro', 'Roberto Maida'}",0.665,169507,0.495,0,61CfxQrtdPSHqqGRCa4IuG,0.245,0,0.336,-5.1960000000000015,0,Decime Que Si - Remasterizado,0,1935-01-10,0.0404,122.393,0.8440000000000001,1935
0.974,{'Dimitris Arapakis'},0.28800000000000003,166840,0.546,0,2zldQ2q36w50pBEnsorchx,7.3e-05,5,0.102,-9.138,0,Dipsa o Antonis gia nero,0,1940-01-01,0.054000000000000006,70.266,0.512,1940
0.994,{'Himangshu Dutta'},0.479,196882,0.131,0,5vST1iMYWj6RKqncVNewiZ,0.00207,0,0.395,-9.905,1,Mere Man Kab Bhajiyo Satnaam,0,1942-12-31,0.158,84.917,0.621,1942
0.991,"{'G.Kramer', 'P.Garinei', 'S.Giovannini'}",0.431,177267,0.107,0,3SRwzzunEIl5RJQqByTo48,0.00152,6,0.362,-16.247,1,Un Po’ Di Cielo,2,1945-01-01,0.0365,132.435,0.489,1945
0.995,"{'Hameeda Bano', 'Krishnakumari Ganguly'}",0.723,199506,0.151,0,61DMwATCfjyJ1i2Zu6iILa,0.0797,4,0.252,-9.403,1,Dil Pukare Re,0,1946-12-31,0.584,116.87,0.805,1946
0.963,{'Joe Mooney'},0.534,192813,0.09,0,6AdG3qsbOd2xfF9vp3ZrlR,2.9100000000000013e-05,8,0.266,-18.077,0,Lazy Countryside,0,1947-01-01,0.042,144.773,0.28600000000000003,1947
0.965,{'Manna Dey'},0.355,176019,0.377,0,4vP33XkruLAnRnw5twqg15,0.00473,11,0.194,-9.776,0,Jai Shivshankar Gaurishankar,0,1948-12-31,0.0454,172.575,0.868,1948
0.311,{'Trade Martin'},0.619,104759,0.63,0,2Lc0BDONsxgSxUbAYzuMVl,0.0,9,0.141,-4.802,1,Rudolph The Red Nosed Reindeer - Christmas Classic Series,0,1949-12-25,0.0464,136.227,0.6779999999999999,1949
0.972,"{'Giuseppe Verdi', 'Ingeborg Springer', 'Siegfried Vogel', 'Radiochor Leipzig', 'Staatskapelle Dresden', 'Guiseppe Patané'}",0.16,220533,0.0174,0,1Dg40xcmfCHiAsvp0CQTws,0.789,8,0.101,-29.412,1,Aida: Immenso Fthà,0,1950-01-01,0.0381,74.84100000000002,0.0356,1950
0.96,{'Mohammed Rafi'},0.276,214947,0.398,0,1mZz60zL5eBV1HbpjnSTf6,0.0075,7,0.459,-9.229,1,Suraj Ghoome Chand Ghoome,0,1951-12-31,0.0732,73.206,0.332,1951
0.993,{'Unspecified'},0.561,110387,0.254,0,1bHv8m6AggLflps6SWvDSO,1.24e-05,10,0.222,-19.743,0,Maemae (Death Chant),0,1952-01-01,0.898,209.555,0.45,1952
0.987,{'Portia Nelson'},0.204,268373,0.0503,0,1LwRuegHoeNoGMBX9erOeX,0.0212,4,0.0964,-24.734,1,Glad to Be Unhappy,0,1953-01-01,0.053,63.037,0.0512,1953
0.667,"{'Duke Ellington', 'Clark Terry', 'Willie Cook', 'Cat Anderson', 'Ray Nance', 'Quentin Jackson', 'Britt Woodman', 'George Jean', 'Jimmy Hamilton', 'Rick Henderson', 'Russell Procope', 'Paul Gonsalves', 'Harry Carney', 'Wendell Marshall', 'Dave Black'}",0.434,230200,0.249,0,0DtILVoAq9iqMKOEjO3QQo,0.086,4,0.7559999999999999,-20.912,0,Satin Doll,1,1954-02-08,0.131,89.515,0.247,1954
0.821,{'Erroll Garner'},0.526,253587,0.465,0,2FrtU6Hb02nD95UQKntmoZ,0.7659999999999999,5,0.963,-12.46,0,"How Could You Do a Thing Like That to Me - Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",6,1955-10-13,0.0555,111.84,0.34,1955
0.983,"{'Ewan MacColl', 'Peggy Seeger'}",0.574,150413,0.201,0,4VxkCw3wpy70b0LvENjv8J,0.0,0,0.208,-15.295,1,Johnny Lad,8,1956-01-01,0.0532,142.309,0.914,1956
0.992,{'Thelonious Monk'},0.515,243333,0.0662,0,5C1mRyQCinUKMEc9MY5uFD,0.926,5,0.16399999999999998,-19.837,1,I'm Getting Sentimental Over You,15,1957-01-01,0.073,142.593,0.138,1957
0.76,{'The Big Bopper'},0.624,148067,0.507,0,3Sl51Vx4btk35W5Tmi64q0,0.000129,4,0.136,-9.277,1,The Clock,11,1958-01-01,0.0306,117.512,0.738,1958
0.955,{'Sons of the Pioneers'},0.274,143707,0.0769,0,1KMjY8HNKgxMBoc3ZsS5LC,5.13e-06,11,0.154,-18.535,0,Teardrops In My Heart,9,1959-05-10,0.0333,87.369,0.196,1959
0.894,{'Miklós Rózsa'},0.0862,191507,0.165,0,0lLM8VQTqTPQCMLzeAQTz9,0.35100000000000003,3,0.0706,-18.675,1,Finale - Extended Choral Track,13,1960-01-29,0.0368,167.167,0.0554,1960
0.16399999999999998,{'Ahmad Jamal Trio'},0.6759999999999999,285187,0.32,0,5TrCFhG0tv1OGOSZlQgofr,0.85,8,0.916,-18.348,1,They Can't Take That Away From Me - Live,10,1961-09-08,0.0604,132.376,0.629,1961
0.398,"{'Bobby Boris"" Pickett'"," 'The Crypt-Kickers'}""",0.632,172640,0.607,0,43LrsP1XmJwj7AzVRoYmL1,0.000129,7,0.354,-11.104,1,Monster Mash Party,10-01-01,1962,0.0656,134.259,0.865,1962
0.732,{'The Beach Boys'},0.735,143933,0.813,0,4eeLCsw2UeotraX6Cec1KT,0.0108,10,0.0527,-6.626,1,Our Car Club - Remastered 2001,15,1963-10-07,0.0335,127.093,0.968,1963
0.746,"{'Charles Mingus', 'Eric Dolphy'}",0.46,1046667,0.57,0,10cg96POewnGipBTe4oM0j,0.82,5,0.6759999999999999,-13.919,1,Take The A Train,18,1964-01-01,0.125,112.508,0.477,1964
0.13699999999999998,{'Merle Haggard'},0.741,105240,0.598,0,6x9HCncaail98aNn1MgtYg,0.0566,2,0.0638,-7.706,1,Walking The Floor Over You - Remastered,16,1965-01-01,0.0337,106.071,0.923,1965
0.847,{'Waylon Jennings'},0.5,125320,0.456,0,5hyzCc6rsHxh0nfX9XFHGG,0.000341,2,0.285,-11.547,1,That's the Chance I'll Have to Take,19,1966-03-14,0.0284,91.459,0.76,1966
0.972,{'Barbra Streisand'},0.196,206000,0.199,0,4G8QAsCYVx59iTJcaVK8wa,0.000576,8,0.117,-13.724,1,The Nearness Of You,29,1967-10-01,0.0359,71.839,0.17600000000000002,1967
0.836,{'Nina Simone'},0.361,179373,0.366,0,1OzqCZabn8vRI4otj89ZQQ,0.000174,6,0.226,-13.571,1,Do What You Gotta Do - Remastered,26,1968-01-01,0.036000000000000004,79.954,0.5589999999999999,1968
0.975,{'Herbie Hancock'},0.28,253600,0.104,0,0qUqdEglnF03xrKHRQf4o6,0.959,0,0.173,-20.644,0,Jessica,26,1969-12-08,0.0336,183.752,0.0578,1969
0.0661,{'Wishbone Ash'},0.279,415307,0.591,0,5okRyaV6ro5R4LQIcKOpfE,0.22,2,0.234,-10.889,1,Errors Of My Way,34,1970-01-01,0.0305,160.643,0.54,1970
0.826,{'Marvin Gaye'},0.643,327973,0.525,0,3D9tsBC1I1yhuFJPyjNNwc,0.289,8,0.145,-11.706,0,Inner City Blues (Make Me Wanna Holler),24,1971-05-21,0.034,94.192,0.617,1971
0.716,{'Tom T. Hall'},0.638,166533,0.27,0,0flAGoxGqW59alVluO3ejM,1.77e-06,1,0.0968,-18.481,1,The Year That Clayton Delaney Died,27,1972-01-15,0.0331,132.755,0.913,1972
0.929,{'Led Zeppelin'},0.395,423840,0.235,0,0lybbSQhxgrHj7OsXoBT4h,0.949,8,0.0767,-15.640999999999998,0,No Quarter - Rough Mix with JPJ Keyboard Overdubs - No Vocal,29,1973-03-28,0.0514,138.27100000000002,0.0374,1973
0.163,{'The Doobie Brothers'},0.643,210000,0.8540000000000001,0,5666pcaiVbXoC3qsNvMZMG,6.08e-06,7,0.0438,-9.252,1,You Just Can't Stop It,24,1974-01-01,0.0603,102.525,0.8079999999999999,1974
0.227,{'The Stylistics'},0.433,278427,0.654,0,0dISQT5g8sRWAhcqAmi2Mp,1.04e-05,6,0.105,-8.597000000000001,1,You're A Big Girl Now,24,1975-01-01,0.0288,143.018,0.823,1975
0.825,{'Wings'},0.336,260987,0.153,0,6QfBu5CspDnUqLlA0q550I,0.00114,9,0.0958,-13.067,0,The Note You Never Wrote - Remastered 2014,32,1976-03-25,0.0316,104.96,0.0709,1976
0.111,{'Jonathan Richman & The Modern Lovers'},0.606,182440,0.34700000000000003,0,2hOId5iamZtddQ0n0hMKqA,0.0,9,0.469,-9.858,1,Ice Cream Man,35,1977-01-01,0.0257,98.372,0.654,1977
0.6509999999999999,"{'Johnny Mathis', 'Deniece Williams'}",0.7020000000000001,231507,0.376,0,79X9ePzK2Y33Zbg1SDQwQg,0.0335,7,0.128,-14.275,1,Without Us,29,1978-07-01,0.171,84.09899999999998,0.511,1978
0.008329999999999999,{'The Specials'},0.63,146760,0.883,0,3zKrKRHqFZJyO68Sl3oGpK,0.0735,9,0.0963,-6.284,1,(Dawning of A) New Era - 2015 Remaster,33,1979-11-01,0.0432,82.03,0.969,1979
0.94,{'Silvio Rodríguez'},0.77,148317,0.174,0,2oN1chwWRLAKG6ikIVIWZK,0.0076799999999999985,0,0.141,-14.565,1,Imagínate,45,1980-01-01,0.0428,124.038,0.624,1980
0.995,"{'Wolfgang Amadeus Mozart', 'András Schiff'}",0.327,354333,0.00339,0,5nyuLCnStYfOaBYvzzSMdV,0.892,3,0.132,-38.223,1,"Piano Sonata No.13 in B flat, K.333: 2. Andante cantabile",31,1981-01-01,0.0446,80.608,0.161,1981
0.177,{'DEVO'},0.775,178373,0.426,0,50CD2Xm057VWjYYTcY3Ga9,0.0194,8,0.0547,-14.005,1,Patterns,27,1982-01-01,0.16399999999999998,159.753,0.636,1982
0.000539,{'45 Grave'},0.289,172827,0.932,0,2nBCXzLuyPD6nYopKqYFwH,0.483,2,0.17600000000000002,-8.058,1,Evil,28,1983-01-01,0.134,188.252,0.473,1983
0.0211,{'Roger Waters'},0.534,248067,0.374,0,1qzwTTQRBJcQ1FKitWMb9K,0.000377,0,0.274,-15.413,1,4:33AM (Running Shoes),36,1984-08-21,0.0562,136.07,0.156,1984
3.08e-05,{'D.R.I.'},0.247,88920,0.971,0,3ecrppPnloDWWI7XLxynjW,0.504,7,0.0848,-9.693,1,I Don't Need Society,29,1985-01-01,0.0709,119.775,0.284,1985
0.0852,{'Kraftwerk'},0.8079999999999999,461600,0.907,0,2x2LiEWjZtbBa6PnQonQ7f,0.737,1,0.329,-9.496,0,Techno Pop - 2009 Remaster,26,1986-01-01,0.0608,108.162,0.5589999999999999,1986
0.921,"{'Robert Billig', 'Various Artists'}",0.436,136107,0.212,0,6NYgW8EEkqcXQKMWbzNkL0,7.87e-05,5,0.76,-21.224,1,Dog Eats Dog,28,1987-05-11,0.0792,133.715,0.39,1987
0.521,{'a-ha'},0.602,171573,0.303,0,5OWV0zaieHKpIW5O2EbRjy,0.0058200000000000005,7,0.139,-15.077,0,There's Never a Forever Thing,50,1988-05-03,0.0243,99.006,0.255,1988
0.408,{'Vicente Fernández'},0.272,195533,0.266,0,7hBuxVKhTjGTtuh8oDscFI,4.77e-05,0,0.366,-8.885,1,Te Lo Juro Por Dios,27,1989-09-09,0.0337,80.458,0.335,1989
0.52,{'Phil Collins'},0.322,209720,0.6459999999999999,0,61N8sBOfE9iM0uRhInFnKN,0.00153,11,0.972,-8.573,1,Against All Odds (Take a Look at Me Now) - Live from the Serious Tour 1990; 2019 Remaster,43,1990-07-15,0.0333,113.154,0.153,1990
0.0329,{'Maldita Vecindad Y Los Hijos Del 5to. Patio'},0.7090000000000001,238333,0.624,0,36IvyQrqReYEi7x4YiilrG,0.208,10,0.281,-8.837,1,Un Poco de Sangre,46,1991-08-13,0.0489,119.365,0.862,1991
0.477,{'Arrogant Worms'},0.682,210507,0.608,0,5XbtJ6R2QSEbnbkHG25Ncj,0.0,7,0.106,-12.102,1,The Last Saskatchewan Pirate,37,1992-10-12,0.27,82.037,0.741,1992
0.0054,"{'Junior Vasquez', 'Lectroluv (Fred Jorio)'}",0.7759999999999999,657427,0.7190000000000001,0,2ceOoDovUTgOOJaoJtvT2i,0.928,7,0.312,-7.814,1,Dream Drums - All Over Sound Factory Mix,33,1993-01-01,0.101,121.987,0.596,1993
2.32e-05,{'Sick Of It All'},0.369,189027,0.836,1,6DE037vHREtIRYjqzZ8fkf,0.29100000000000004,7,0.44,-8.257,1,Step Down,45,1994-09-27,0.063,88.978,0.541,1994
0.973,{'Enya'},0.22,198333,0.0912,0,5UJLyoPBu3OInxuGwSBxmO,0.263,11,0.121,-22.4,1,Once You Had Gold,34,1995-11-20,0.0436,136.293,0.0917,1995
0.4270000000000001,{'Lyle Lovett'},0.645,389467,0.29600000000000004,0,0hGVae3lrnGzXx7AHkObqx,3.52e-06,8,0.0989,-14.28,1,Her First Mistake,36,1996-06-18,0.0693,141.59,0.6609999999999999,1996
2.56e-05,{'Green Day'},0.448,132427,0.969,1,6DibYvbqhIHsLvZMZ8pV6c,0.0015,7,0.2,-3.714,1,Jinx,42,1997-10-14,0.0372,95.79,0.963,1997
0.8909999999999999,{'Céline Dion'},0.275,295973,0.19,0,3By5bgGVRjauYmixXQJzGV,0.000239,7,0.107,-12.314,1,Ave Maria,41,1998-01-01,0.0332,79.585,0.0659,1998
0.0298,{'Mos Def'},0.743,207600,0.701,1,40JSjO17ltHsFWUlo2Y7Sc,0.0,0,0.597,-8.09,1,Got,42,1999-10-12,0.349,92.711,0.568,1999
0.007909999999999999,{'The Weakerthans'},0.18,201000,0.895,0,4qUMAiRkCY92dw7wnj7phr,0.000216,6,0.267,-6.442,1,Aside,40,2000-07-25,0.0894,174.648,0.28800000000000003,2000
0.0116,{'Dropkick Murphys'},0.371,157053,0.974,0,5GVSpPvjk06BPsr8DhwFtM,0.0,9,0.402,-2.383,1,The Rocky Road to Dublin,46,2001-01-01,0.0727,78.32,0.75,2001
0.512,"{'Negami', 'Ricky Martinez'}",0.609,242026,0.735,0,1PGp6J0TSeY6Xb5jrC1nkf,0.0031100000000000004,7,0.267,-7.322,1,Dicen por Ahi,47,2002-05-01,0.0726,182.217,0.782,2002
0.777,{'Kaki King'},0.261,210907,0.264,0,0JUa8PNsS6fvWz2Keb5KLq,0.8079999999999999,8,0.112,-17.215999999999998,0,Night After Sidewalk,45,2003-04-22,0.0398,129.928,0.097,2003
0.539,{'Citizen Cope'},0.8370000000000001,251200,0.632,0,568HD5hB0bFqG4AwyIFWR5,0.00192,5,0.171,-5.638,0,Penitentiary,42,2004-01-01,0.0289,117.097,0.4920000000000001,2004
0.00925,{'David Gray'},0.6,209933,0.727,0,2oZ2mJOAETCVzA6c9SJteS,2.96e-06,0,0.0524,-4.305,1,The One I Love,52,2005-09-12,0.0272,106.988,0.628,2005
0.111,"{'Snoop Dogg', 'Akon'}",0.6829999999999999,202680,0.848,1,4UprL40OVADveANAtCNrIa,0.0,0,0.378,-4.498,1,Boss' Life,51,2006-01-01,0.306,90.575,0.59,2006
0.122,{'Faith Hill'},0.506,247067,0.563,0,2TYlCPSARkvifu7jvsG1B1,0.0,7,0.302,-6.881,1,Breathe - 2007 Remaster,47,2007-01-01,0.0284,137.17700000000002,0.246,2007
0.208,{'Musiq Soulchild'},0.467,252440,0.752,0,4GhbRPmkVfAZmSQZqdifrn,0.0,11,0.16399999999999998,-3.244,1,ifuleave (feat. Mary J. Blige),45,2008-11-24,0.232,122.775,0.728,2008
0.21,{'Herman's Hermits'},0.71,121706,0.722,0,43LT5KZkhHbSqOjOUeQbh6,1.26e-05,0,0.297,-7.659,1,Wonderful World (Re-Record),45,2009-08-03,0.053,141.877,0.964,2009
0.0603,{'Beach House'},0.637,322760,0.5479999999999999,0,6SL4V935epiq0gafUnAa00,0.0842,5,0.0785,-6.527,1,Walk in the Park,45,2010-01-26,0.0253,141.387,0.868,2010
3.27e-05,{'The Wreckage'},0.259,178548,0.923,0,781bCQjAUwwvfqlLV1ktnH,0.0,10,0.248,-2.684,0,Breaking Through,53,2011-05-10,0.0708,90.644,0.64,2011
0.936,{'The Sing Team'},0.445,350227,0.0504,0,40jK6rrM6gR5Bju6EuyP2P,0.0,1,0.109,-14.966,1,Satisfied in You (Psalm 42),48,2012-04-03,0.0389,108.636,0.0785,2012
0.77,{'Alex Isley'},0.718,287060,0.236,0,3eDRjkhT93bg7Kjp66uXPw,0.0049700000000000005,1,0.123,-13.623,0,About Him,51,2013-08-10,0.105,83.113,0.43,2013
0.00266,"{'Dirty Heads', 'B-Real'}",0.753,195516,0.682,1,4rzVqggkJ51wZLW8vvdxk7,0.0,2,0.0895,-6.797999999999999,1,Franco Eyed,49,2014-07-08,0.276,143.995,0.214,2014
0.325,{'Healy'},0.665,181368,0.409,0,2L9mXwt6vJ3FxVxf7jsGkd,1.29e-05,0,0.0747,-10.037,1,$150 / roll widdit,54,2015-12-17,0.787,151.355,0.29600000000000004,2015
0.6579999999999999,{'Charley Crockett'},0.57,164539,0.435,0,5pD6DyYeglUby2x5CXrqfA,0.0008849999999999998,11,0.13,-6.539,0,I Am Not Afraid,54,2016-06-06,0.0337,83.255,0.569,2016
0.000572,{'Three Days Grace'},0.4920000000000001,198360,0.932,0,5Z6UMh8TMzxXslMc3bRXy1,4.75e-06,10,0.123,-4.689,1,The Mountain,64,2018-03-09,0.052000000000000005,92.497,0.33,2018
0.943,{'Rannar Sillard'},0.302,155040,0.101,0,2T6wyxLBkQ4Y2ZjTbpuYfr,0.8859999999999999,2,0.107,-19.705,1,Dream Voucher,66,2019-01-25,0.0378,106.904,0.213,2019
0.4920000000000001,{'Rod Wave'},0.441,171324,0.327,1,5naCF6qs5PXR4UTGecayNP,0.0,1,0.0775,-19.167,1,Thug Life,62,2020-04-03,0.208,84.514,0.63,2020
